,bias,sentiment,pos,PosScore,NegScore,Gloss,c2,bias probability,Unbiased probability,loglikelihood
18296,"[2, 0]","[0, 0, 1, 0, 1]",n,0.0,0.0,a general concept that marks divisions or coordinations in a conceptual scheme,category,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18297,"[2, 0]","[0, 0, 1, 0, 1]",n,0.0,0.0,"a collection of things sharing a common attribute; ""there are two classes of detergents""",category,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18298,"[4, 0]","[4, 0, 0, 0, 0]",a,0.25,0.0,"having the reason or cause not made clear; ""an unexplained error""",unexplained,0.00012760853449743264,0.0006380372101368695,-1.609429351292485
18299,"[4, 0]","[4, 0, 0, 0, 0]",a,0.25,0.25,"not explained; ""accomplished by some unexplained process""",unexplained,0.00012760853449743264,0.0006380372101368695,-1.609429351292485
18300,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,"(usually plural) religious observance or prayers (usually spoken silently); ""he returned to his devotions""",devotion,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18301,"[1, 0]","[0, 0, 0, 0, 1]",n,0.25,0.25,religious zeal; the willingness to serve God,devotion,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18302,"[1, 0]","[0, 0, 0, 0, 1]",n,0.25,0.0,"commitment to some purpose; ""the devotion of his time and wealth to science""",devotion,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18303,"[1, 0]","[0, 0, 0, 0, 1]",n,0.375,0.125,"feelings of ardent love; ""their devotion to each other was beautiful""",devotion,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18304,"[2, 0]","[0, 0, 1, 0, 1]",a,0.5,0.0,"elegant and stylish; ""chic elegance""; ""a smart new dress""; ""a suit of voguish cut""",chic,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18305,"[2, 0]","[0, 0, 0, 1, 1]",n,0.0,0.75,"noisy and unrestrained mischief; ""raising blazes""",blaze,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18306,"[2, 0]","[0, 0, 0, 1, 1]",n,0.0,0.0,"a light-colored marking; ""they chipped off bark to mark the trail with blazes""; ""the horse had a blaze between its eyes""",blaze,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18307,"[2, 0]","[0, 0, 0, 1, 1]",n,0.0,0.0,"a light within the field of vision that is brighter than the brightness to which the eyes are adapted; ""a glare of sunlight""",blaze,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18308,"[2, 0]","[0, 0, 0, 1, 1]",n,0.0,0.625,"a cause of difficulty and suffering; ""war is hell""; ""go to blazes""",blaze,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18309,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,criminal falsification by making or altering an instrument with intent to defraud,forgery,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18310,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a copy that is represented as the original,forgery,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18311,"[2, 0]","[0, 0, 0, 1, 1]",n,0.375,0.0,"a complete failure; ""the play was a dismal flop""",fizzle,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18312,"[2, 0]","[0, 0, 0, 1, 1]",n,0.0,0.125,"a fricative sound (especially as an expression of disapproval); ""the performers could not be heard over the hissing of the audience""",fizzle,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18313,"[1, 0]","[0, 0, 0, 1, 0]",n,0.125,0.0,a person of exceptional importance and reputation,behemoth,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18314,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,someone or something that is abnormally large and powerful,behemoth,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18315,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,a tract of level wasteland; uncultivated land with sandy soil and scrubby vegetation,heath,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18316,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,an athlete who is skilled in gymnastics,gymnast,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18317,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,an engine that provided medieval artillery used during sieges; a heavy war engine for hurling large stones and other missiles,catapult,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18318,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a device that launches aircraft from a warship,catapult,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18319,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a plaything consisting of a Y-shaped stick with elastic between the arms; used to propel small stones,catapult,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18320,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a group of military officers who rule a country after seizing power,junta,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18321,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,"a very loud utterance (like the sound of an animal); ""his bellow filled the hallway""",holler,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18322,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,"a very loud utterance (like the sound of an animal); ""his bellow filled the hallway""",holler,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18323,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,"a small valley between mountains; ""he built himself a cabin in a hollow high up in the Appalachians""",holler,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18324,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,making engraved or etched plates and printing designs from them,etch,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18325,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,an etched plate made with the use of acid,etch,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18326,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,an impression made from an etched plate,etch,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18327,"[2, 0]","[0, 0, 0, 1, 1]",n,0.0,0.0,(football) a kick from the center of the field to start a football game or to resume it after a score,kickoff,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18328,"[2, 0]","[0, 0, 0, 1, 1]",n,0.0,0.0,"a start given to contestants; ""I was there with my parents at the kickoff""",kickoff,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18329,"[1, 0]","[0, 0, 1, 0, 0]",n,0.0,0.25,(Norse mythology) trickster; god of discord and mischief; contrived death of Balder and was overcome by Thor,loki,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18330,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,a soft wool fabric with a colorful swirled pattern of curved shapes,paisley,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18331,"[3, 0]","[0, 0, 0, 1, 2]",a,0.0,0.0,(used of verbs (e.g. `to run') and participial adjectives (e.g. `running' in `running water')) expressing action rather than a state of being,dynamic,0.00012760853449743264,0.0005104297681094956,-1.3862857999782752
18332,"[3, 0]","[0, 0, 0, 1, 2]",a,0.375,0.25,"characterized by action or forcefulness or force of personality; ""a dynamic market""; ""a dynamic speaker""; ""the dynamic president of the firm""",dynamic,0.00012760853449743264,0.0005104297681094956,-1.3862857999782752
18333,"[3, 0]","[0, 0, 0, 1, 2]",a,0.0,0.0,of or relating to dynamics,dynamic,0.00012760853449743264,0.0005104297681094956,-1.3862857999782752
18334,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,something placed at the center of something else (as on a table),centerpiece,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18335,"[1, 0]","[0, 0, 0, 0, 1]",n,0.375,0.0,"the central or most important feature; ""education was the centerpiece of the Democratic Party's political platform""",centerpiece,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18336,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,"a profession of belief; ""he stated his political testament""",testament,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18337,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,either of the two main parts of the Christian Bible,testament,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18338,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a legal document declaring a person's wishes regarding the disposal of their property when they die,testament,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18339,"[1, 0]","[1, 0, 0, 0, 0]",n,0.25,0.0,"strong evidence for something; ""his easy victory was a testament to his skill""",testament,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18340,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.5,violent and needless disturbance,havoc,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18341,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,sailing a zigzag course,tack,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18342,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,(nautical) the act of changing tack,tack,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18343,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,(nautical) the act of changing tack,tack,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18344,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.125,a loose temporary sewing stitch to hold layers of fabric together,tack,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18345,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,(nautical) a line (rope or chain) that regulates the angle at which a sail is set in relation to the wind,tack,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18346,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,gear for a horse,tack,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18347,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,a short nail with a sharp point and a large head,tack,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18348,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,the heading or position of a vessel relative to the trim of its sails,tack,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18349,"[1, 0]","[1, 0, 0, 0, 0]",a,0.75,0.0,"having or displaying great dignity or nobility; ""a gallant pageant""; ""lofty ships""; ""majestic cities""; ""proud alpine peaks""",majestic,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18350,"[1, 0]","[1, 0, 0, 0, 0]",a,0.5,0.0,"belonging to or befitting a supreme ruler; ""golden age of imperial splendor""; ""purple tyrant""; ""regal attire""; ""treated with royal acclaim""; ""the royal carriage of a stag's head""",majestic,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18351,"[1, 0]","[1, 0, 0, 0, 0]",a,0.875,0.0,"majestic in manner or bearing; superior to mundane matters; ""his majestic presence""; ""olympian detachment""; ""olympian beauty and serene composure""",majestic,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18352,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a city in northwest Louisiana on the Red River near the Texas border,shreveport,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18353,"[1, 0]","[0, 0, 0, 0, 1]",n,0.5,0.125,an impulsive scatterbrained manner,silliness,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18354,"[1, 0]","[0, 0, 0, 0, 1]",n,0.375,0.25,"a ludicrous folly; ""the crowd laughed at the absurdity of the clown's behavior""",silliness,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18355,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,an adult female hog,sow,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18356,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,the capital and largest city of Belgium; seat of the North Atlantic Treaty Organization,brussels,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18357,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,the surrender of an accused or convicted person by one state or country to another (usually under the provisions of a statute or treaty),extradition,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18358,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,the act of wiggling,wiggle,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18359,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a trip taken by an official at public expense,junket,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18360,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.125,"a journey taken for pleasure; ""many summer excursions to the shore""; ""it was merely a pleasure trip""; ""after cautious sashays into the field""",junket,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18361,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,dessert made of sweetened milk coagulated with rennet,junket,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18362,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,a musician who plays the guitar,guitarist,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18363,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,vegetables (especially cucumbers) preserved in brine or vinegar,pickle,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18364,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,the person who is head of state (in several countries),premier,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18365,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,the person who holds the position of head of the government in the United Kingdom,premier,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18366,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.125,a piece of soft material that covers and protects an injured part of the body,bandage,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18367,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a person engaged to care for children when the parents are not home,babysitter,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18368,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.375,a form of untrustworthiness; the trait of lacking a sense of responsibility and not feeling accountable for your actions,irresponsibility,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18369,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,land bordering a lake,lakefront,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18370,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,a narrow street with walls on both sides,alley,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18371,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,a lane down which a bowling ball is rolled toward pins,alley,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18372,"[2, 0]","[0, 0, 2, 0, 0]",n,0.0,0.0,small velvety-furred burrowing mammal having small eyes and fossorial forefeet,mole,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18373,"[2, 0]","[0, 0, 2, 0, 0]",n,0.0,0.0,a protective structure of stone or concrete; extends from shore into the water to prevent a beach from washing away,mole,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18374,"[2, 0]","[0, 0, 2, 0, 0]",n,0.0,0.0,a small congenital pigmented spot on the skin,mole,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18375,"[2, 0]","[0, 0, 2, 0, 0]",n,0.0,0.0,spicy sauce often containing chocolate,mole,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18376,"[2, 0]","[0, 0, 2, 0, 0]",n,0.0,0.0,a spy who works against enemy espionage,mole,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18377,"[4, 0]","[0, 0, 0, 3, 1]",n,0.0,0.0,a terrorist organization founded in 2000; a militant Islamic group active in Kashmir and closely aligned with al-Rashid Trust; seeks to secure release of imprisoned fellow militants by kidnappings,jem,0.00012760853449743264,0.0006380372101368695,-1.609429351292485
18378,"[1, 0]","[0, 0, 1, 0, 0]",a,0.0,0.0,"provided with whatever is necessary for a purpose (as furniture or equipment or authority); ""a furnished apartment""; ""a completely furnished toolbox""",furnish,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18379,"[2, 0]","[0, 0, 0, 0, 2]",n,0.0,0.0,a dealer in fabrics and sewing materials (and sometimes in clothing and drygoods),draper,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18380,"[1, 0]","[0, 0, 1, 0, 0]",a,0.0,0.0,"using (or as if using) mechanisms or tools or devices; ""a mechanical process""; ""his smile was very mechanical""; ""a mechanical toy""",mechanical,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
