,class,tweet,score,sim
11282,2,"I'm going to dress up as trash for Halloween. Oh wait, I look like that everyday.",1.2898829849052424,0.6
4877,2,@ThaReal_GaPeach got it! thanks Hun! ima text u,-1.0351068430683343,0.6
19038,1,RT @geechiegal843: I act like ion ee kno dat bitch &#128129;&#128526;,5.804593550504889,0.6
4834,1,@TRob_waddUP let's go right now bitch and i knocked you last time let's fight right now,2.3066552528171966,0.6
4870,1,@Teets6 shit trash,4.192880668346442,0.6
8229,1,Bum bitch won't even my type,3.923491627620271,0.6
4859,1,@Tcrawford20 he's trash,4.062205284847423,0.6
8234,0,Burn bitch http://t.co/63FmrF0g5j,2.545548393887666,0.6
15883,1,"RT @Julio_isUrdaddy: She need a man, not no pussy boy.",2.3900461518903704,0.6
19053,2,RT @godlevelshit510: Why Adonnis look like he bout to sell the most ghetto used cars of 2014 ? http://t.co/icjCf6km8V,-0.203075570499414,0.6
15879,1,"RT @Juicedballs: Not scared to pepper spray a bitch

*Hand gently resting on fanny pack*",3.957488431792404,0.6
8242,1,Busted my lip playing ball so now I can't enjoy pussy and this delicious MANGO,0.3310439360406918,0.6
8244,2,But I callin out da race card. Ain't no colored podcasts out dare,3.4952264927374515,0.6
4845,1,@Tamela_X But a wannabe ghetto white girl will deal with an unaccomplished black man for more than sex.,4.051929417767905,0.6
8245,1,But I can't buy tomorrow. That's why I go hard hoe.,4.117608521270738,0.6
19063,2,"RT @grannywinkle: girls, don't let a guy treat you like a yellow starburst

u are a pink starburst",-2.048241908126152,0.6
8246,1,But I can't get her to smoke unless I bitch about it. The struggles of having a girl who doesn't... In actuality it's a great thing.,4.208532935998186,0.6
8227,1,Bullying laws are for pussies.,1.963954337982838,0.6
8097,1,Bitches with trash pussy always want unprotected sex,6.274808314423881,0.6
8096,1,Bitches with kids are retarded,4.779149176536375,0.6
16035,1,"RT @KingHorseDick: If I eat the pussy and it taste like mold, I stop. So u cant tell ppl I ate u if I aint finish.",3.948997136921861,0.6
7933,1,Bae juss the new side bitch lingo u aint special hoe,1.46810853912521,0.6
7938,0,Bald head bitches think it's their time to prosper !,2.589910158344784,0.6
5240,1,@YungOBG hoe meter went off!,0.2276038318069216,0.6
7939,1,Ball is life? No bitch bench is life &#128075;,3.290878568556622,0.6
7941,1,"Bang, bitch, you think I'm strange, bitch? It's bananas like a fucking rangatang bitch

#vote5sos
#EMABiggestFans1D",12.212618237062353,0.6
24596,1,"to me niggas cheat on they bad bitches bc they think they can get more bad bitches, that one girl will give em a big ass ego",16.874966750893694,0.6
7949,1,Basic bitches &amp; lame niggas &lt;,7.964132010870511,0.6
5230,0,@YourDudeFerg gay fags,0.777045786823878,0.6
5229,1,"@YourDudeFerg I wish you wood, Like a tree in this bitch",3.761311797845576,0.6
7950,1,Basic bitches everywhere,2.768691945201876,0.6
7951,1,Basic niggah in his basic clothing,-1.029890593843846,0.6
7955,1,Bbl gonna go sob over gay bird babies.,-2.323331425869155,0.6
5244,1,@Yung_Messiah nah he pussy he won't,6.5561726521635,0.6
7957,1,Be a dog to these bitches bt be a KING TO YA QUEEN ',-0.5617949846389103,0.6
5216,2,@YellabeautyKC home coon,-2.050436882523353,0.6
5214,2,@YeIIowbang yeah people know he's not trash but his game is limited and it showed late in games against Portland,-1.7103299795559814,0.6
24592,1,thugga let ur bitch suck'em up in rentals!!!,2.0546457396348914,0.6
16163,2,"RT @LeMarquand: &#8252;&#65039;Muslim group slaughters 43 children in Nigerian school, children burned alive, shot &amp; slit throats tried 2escape..
 http:&#8230;",-0.0410384799218982,0.6
96,1,"""@CauseWereGuys: On my way to fuck yo bitch http://t.co/j906T5zE2R"" me as a 9 year old",5.795807699245963,0.6
24588,1,this ugly bitch need to get a new name tho you don't look like me you don't have as much followers as me #killyouself zodiac killer bitch,8.66772436670256,0.6
16157,1,"RT @LeBronVuitton: I don't stand in line at clubs, the security come escort me in. Yellow diamonds tell a bitch get over here, Scorpion.",4.542332090070143,0.6
5197,1,@YaGirlSmalls quit using song lyrics queer,-4.01803409277758,0.6
18762,2,RT @chrisgeidner: The mandate still being in effect means the marriage ban in Nevada is unconstitutional. Trial court is yet to enter injun&#8230;,-9.45861455010165,0.6
7967,1,Beat ya bitch pussy up every time I see her like a bully .. Then send her outta town wit 4 cookies,4.741269888688311,0.6
5196,1,"@YaGirlFlutter haha i was about to say... Damn i just called you a bad bitch, i mean mean bitch lmfao",10.765788931251016,0.6
16151,1,RT @LavarWalker: Old bitches love having a garden...,0.247679359090954,0.6
7958,1,"Be a girl with a mind, a bitch with an attitude and a lady with class.",6.66237044930077,0.6
18766,1,RT @chvmpagne: Bitches that dress like this pussy taste like hot dog water and bad grades. http://t.co/wrfv9Ld6eo,0.1275355728788431,0.6
7931,1,Bad lil short fine bitch lil petite sumn,3.398053296441713,0.6
24597,2,today i start breaking in a new pair of docs have mercy on my soles,-4.953788048597125,0.6
7901,1,Bad bitch contest you in first place &#128175; http://t.co/c1cPZMzEQR,1.6002662924171394,0.6
11322,1,I'm mattwho da boy hoe check me out I do some amazing shit,5.724661974424752,0.6
5295,1,@_CaliStrong - lol it's possible that a hoe can treat you the right way but will she love you the right way? No. A hoe will be a hoe.,3.6853123044876206,0.6
91,1,"""@CHlLDHOODRUINER: when ur teacher tells u that u have homework https://t.co/RKk5vawIj1"" this bitch need to go!!!",2.2160479891299665,0.6
7904,1,Bad bitch http://t.co/XSpkccaypi,2.992562504908703,0.6
16233,1,RT @Lipe_the_Great: Holy fucking shit. Why is a game against a third string qb redskins team so gut wrenching,4.23131826493552,0.6
5290,1,@_BeverlyNoHills bitch... So they can't hold a real nigga down fa long.. &#128546;&#128546;&#128546; bruh ask mama to pay this ticket fa me!!!!!,5.574921080315345,0.6
11507,1,If I was a guy I'd definitely dress up as the fuck her right in the pussy guy,6.623910784225843,0.6
5286,1,@_BeautifulKeezy bitch I died when I read that.,4.800057217711104,0.6
94,1,"""@CarelessOne92: Leafs better win this damn game so I can go riot and shit #EarlyChristmas"" you better start looting my nig",-2.2908323383239284,0.6
5284,1,@_BatGangBitchh no hoe,1.9816453539406236,0.6
5280,1,@_Angeel14 thirsty ass hoe go to sleep &#128514;&#128514;,2.6374839906161576,0.6
16196,1,"RT @LickMeGently: Big booty = sour face ,no hair ,or she a hoe.",0.7260730250002264,0.6
5279,1,@_Andsss cool cool fuck wit u too nicca,2.395970007994849,0.6
16214,1,RT @LilReese300: @trippygalll @StoneCold__ bum ass bitch u look like a hype Thot ass u a hot ready dirty ho &#128514;,6.624445294157785,0.6
7920,1,Bad bitches is the only thing I like,4.927410003490707,0.6
5266,1,@Zhugstubble meet up eat bitch,0.6142080910927883,0.6
5265,1,@Zhugstubble eat bitch,2.240166744336484,0.6
7925,1,Bad bitches only,2.992562504908703,0.6
16206,1,RT @LiiilBxrde: Plot twist: it takes a lot to cut that bitch off &#128528;,-0.4685017002204217,0.6
5260,0,@ZaneIsClasker the fuck r u talking about I told u once and am going to tell u against nigga I love white bitch gtf bro,11.040983646505197,0.6
7927,1,Bad blood in the camp &amp; if it's bout a bitch just know I don't respect it homie,5.313406393350019,0.6
5254,1,@ZachIrving I called people kikes and a lot of fucks,5.609565881002174,0.6
16203,1,RT @LifeAs_Meghan: I only wear weave because I like it !! A bitch got hair &#128514;&#128129;,6.61580062953559,0.6
18703,1,"RT @bugattibeez: to u bitches who have upside down default pictures, die. nobody has time to flip they phone around to see if u even uglier&#8230;",-8.207184497755993,0.6
7928,1,"Bad chicks send em in.. Basic hoes toss em out, can't even get Waffle House.. Hating niggas chalk em out gone get the coffin out",10.186174930655948,0.6
7917,1,Bad bitches hate broke niggaz.,5.880014564167395,0.6
18767,1,"RT @chvmpagne: I can't stand you ""I don't text first"" ass bitches.",8.722669301956511,0.6
16145,1,"RT @Late___: I dive in tha pussy like...
&#128514;&#128514;&#128514;&#128513;&#128074;&#128175; http://t.co/c4jnQWp9dW",2.3339091510353365,0.6
18772,1,RT @ckillaTRIPPY: Im a knock the pussy out like fight night,-0.0423981922112743,0.6
5100,1,@VinniePolitan the cunt needs her hands cut off!!!!!,0.0187217711234117,0.6
24571,1,this bitch think he care about her talents,5.697864075413463,0.6
8039,1,Bitch ain't u his lawyer y u thank ery body STFU kill dat bitch to,5.4264523456729785,0.6
8040,1,Bitch and who the fuck r u am speak when the fuck I feel like it and stop a pussy ass Nigga and box the fuck up,24.226842203135696,0.6
5095,1,"@VictorSmith90 Lightweight, heavyweight don't matter. Still knock bitches out &#128074;&#128162;&#128170;",0.761203276523695,0.6
16079,1,RT @KrysHazeyy: I swear bitches fall over niggas who don't believe in combing their hair,8.430521728320373,0.6
18843,1,RT @daniellle_x3: I swear to god some guys are bigger bitches than girls,6.907892906645727,0.6
18844,1,RT @danstfler: Hoes find a way to hoe...... no matter what http://t.co/kHsAmPbA68,0.7315758780583121,0.6
11531,0,"If a spic ever talks to a white person and the white person kills them, it's self defense.",5.807520221127566,0.6
11532,1,If a teacher gave me some pussy in elementary school I got to tell somebody.,4.454463513852911,0.6
8050,1,Bitch just sucked my dick and tried to give me sugar bitch get out,7.19701965991135,0.6
11533,1,"If a teacher tried to throw me some pussy when I was in school, nigga I ain't sayin shit",10.25351587267797,0.6
18834,1,"RT @dallywaggz12: I may be a bitch, but least I keep it real.",4.553005028683525,0.6
116,1,"""@Dommoneek: Little stupid as bitch I don't fuck with yoooooouuuu..""",9.173601313079043,0.6
8065,1,"Bitches be like ""Keep Calm I'm Single""........... first of all bitch, nobody was hype",4.633015381533398,0.6
16057,1,RT @KiraLaJasmine: Shout out to my mama cause she ain't raise no hoe,0.6572430702300774,0.6
5071,1,@UberFacts eat yo pickles bitches!,1.547028124918154,0.6
8073,1,"Bitches be tambout ""my party""..... no bitch, its everybody party....",7.427179144917179,0.6
5065,1,@Tylar____ bet hoe,0.8408003016492407,0.6
18873,1,"RT @degg: *slow rap voice* that bitch can suck my dick
*faster rapping voice* that bitch can suck my dick",6.724722899475862,0.6
5059,1,@TweetsAndFreaks I told u ugly niggas get bitches young I promise u!! Work ya magic lol,4.488158321825269,0.6
5053,1,@TryHardAlby looks like you're gonna blow someone fag,1.4569341731810057,0.6
16042,1,RT @KingL: Nigga fuck you u a bitch ass nigga..... Dat ain't sneak diss'n u bitch made shit starter RT @CeefourDaArtist: @KingL a sneak dis&#8230;,19.714849196834276,0.6
8082,1,Bitches don't even go out to have fun anymore they just go out to tweet about the function and to take pics wit other bitches,4.677299395469707,0.6
5046,1,@Tristine214 I tried one of them pom pomegranate juices n I swear it tasted like flavored piss.........dont ask lol,6.458883862455363,0.6
16039,1,RT @KingHorseDick: Long distance sex will definitely have u thinking u like a bitch a lil too much.,1.9925507409957603,0.6
11535,1,If anyone ever gets an attitude or w e with me idgaf who it is I am going to be a bitch right back &#128076;&#128076;,7.483929826301862,0.6
5101,1,@Viri_BraceFacee dont raise ur hand to me niggah,-1.0653780991562924,0.6
11528,1,If a nigga in nap can fuck my bitch that mean she lame for fuckin a lame.... All deez niggas here corny asl,18.59804796732703,0.6
8033,1,Bill Romanowski is still a cunt. Who saw that one coming.,-0.0066564806149979,0.6
7982,1,"Been sleeping toooooo much, fuck it ima enjoy it before i start working 2 jobs like a hoe haha",5.761137923388393,0.6
16139,1,RT @Landontours: Nice baby bump bitch.,-2.706941522002733,0.6
5188,1,@Xianilee BOOM bitches !,2.8332304663394465,0.6
7984,1,Beer ball isn't for pussies,0.1129334047180552,0.6
102,1,"""@Coley_Cee: Let me make a couple tweets off cuzzo page, so I won't get in twitter jail.""lmao bitch don't trick me again",3.3841529348998938,0.6
18783,1,"RT @collegefession: ""All you need in life is bottles, bitches, and life lessons."" - Sam Houston State",-1.359510406886553,0.6
16130,2,RT @LadyMercia: Mother of Manchester 'terror twins' who went to Syria to become Jihadi brides snatched by ISIS ... http://t.co/trhNMdVnCM v&#8230;,0.0476998416494569,0.6
5182,1,@WyattNuckels then learn to read bitch,3.029436351713408,0.6
103,1,"""@ComedyPosts: Harlem shake is just an excuse to go full retard for 30 seconds.""",1.1515151025107604,0.6
5178,0,@WyattNuckels insecure much put all you insults in one tweet. Fucking dumbass dude I'd wreck you you faggot,10.632464728854526,0.6
5173,1,@WyattNuckels @matt_petrie22 yeah nigga I get bitches and Matt's fucking gay as shit,12.080218887698429,0.6
8003,2,Bet Charlie Strong has contacted Ridley,-3.69714401236217,0.6
5167,1,@WyattNuckels *thought retard,2.92675652435027,0.6
8008,1,Better nip that shit in the bud early.,-1.1764855068941058,0.6
16113,1,RT @LI_ALP: Still Texans nation hoe.,-0.7931115085099247,0.6
18803,1,RT @craigslistlove: I want to eat as much pussy as I can before Lent. - m4w - 29,3.123347709469892,0.6
8009,1,Better play your part bitch don't be a smart bitch cuz I might have a change of heart,2.747896116521149,0.6
5151,2,@Wimp_W_Diesel yu forgot we beat yall? Thats like a garbage man calling a janitor trash,4.965190120399985,0.6
5150,1,@Wimp_W_Diesel real shit bro yo hoe told me if Smoothie King had straws i ca fuck,7.5249714111134685,0.6
5146,1,@Willbur64 @WolzgotBolz fight me bitch.,2.422200089378299,0.6
18811,1,RT @cthagod: All it takes is one bitch ass monkey or human to fuck up every bodies Peace and Serenity.,7.016084869602627,0.6
8016,2,"Big bird holds press conf claims ""he does not care for the letter f""",-1.189906206988684,0.6
5132,2,@WendyDavisTexas your 30 second add just ruined it. A new low picking on a cripple,-4.617985906685004,0.6
5131,1,@WendyDavisTexas msnbc the same MSM who said blocking flights from africa is racist yea right No ID no vote bitch gold digger,2.211891690354737,0.6
24575,1,this guy @ToksVisions is in here singing negro spirituals n shit,6.417919393910013,0.6
5120,0,@Walmart fuck your store bitch,3.820059910161055,0.6
8027,1,Biggest booth I ever seen lastnight bitch had a leopard print jumper on look like an over weight leopard,-1.7322544956310129,0.6
8310,1,Can I have a bad bitch without no flawwssss,5.019444211166421,0.6
